"content","ecoregion","replicate","year","type","NofCell","totalCell","areaHa","areaPercentage"
"vegType",149,4,1460,3,5253,10471,32831.25,0.50167128259001
"vegType",149,4,1460,4,NA,NA,NA,NA
"vegType",149,4,1480,2,5222,10471,32637.5,0.498710724859135
"vegType",149,4,1480,3,5244,10471,32775,0.500811765829434
"vegType",149,4,1480,4,2,10471,12.5,0.000191003724572629
"vegType",149,4,1500,2,5242,10471,32762.5,0.500620762104861
"vegType",149,4,1500,3,5223,10471,32643.75,0.498806226721421
"vegType",149,4,1500,4,2,10471,12.5,0.000191003724572629
"vegType",149,4,1520,2,5223,10471,32643.75,0.498806226721421
"vegType",149,4,1520,3,5243,10471,32768.75,0.500716263967147
"vegType",149,4,1520,4,1,10471,6.25,9.55018622863146e-05
"vegType",149,4,1540,2,5254,10471,32837.5,0.501766784452297
"vegType",149,4,1540,3,5214,10471,32587.5,0.497946709960844
"vegType",149,4,1540,4,1,10471,6.25,9.55018622863146e-05
"vegType",149,4,1560,2,5250,10471,32812.5,0.501384777003152
"vegType",149,4,1560,3,5218,10471,32612.5,0.49832871740999
"vegType",149,4,1560,4,1,10471,6.25,9.55018622863146e-05
"vegType",149,4,1580,2,5271,10471,32943.75,0.503390316111164
"vegType",149,4,1580,3,5196,10471,32475,0.496227676439691
"vegType",149,4,1580,4,1,10471,6.25,9.55018622863146e-05
"vegType",149,4,1600,2,5202,10471,32512.5,0.496800687613408
"vegType",149,4,1600,3,5264,10471,32900,0.50272180307516
"vegType",149,4,1600,4,NA,NA,NA,NA
"vegType",149,4,1620,2,5199,10471,32493.75,0.49651418202655
"vegType",149,4,1620,3,5269,10471,32931.25,0.503199312386592
"vegType",149,4,1620,4,NA,NA,NA,NA
"vegType",149,4,1640,2,5153,10471,32206.25,0.492121096361379
"vegType",149,4,1640,3,5314,10471,33212.5,0.507496896189476
"vegType",149,4,1640,4,1,10471,6.25,9.55018622863146e-05
"vegType",149,4,1660,2,5209,10471,32556.25,0.497469200649413
"vegType",149,4,1660,3,5256,10471,32850,0.501957788176869
"vegType",149,4,1660,4,NA,NA,NA,NA
"vegType",149,4,1680,2,5221,10471,32631.25,0.498615222996848
"vegType",149,4,1680,3,5246,10471,32787.5,0.501002769554006
"vegType",149,4,1680,4,NA,NA,NA,NA
"vegType",149,4,1700,2,5187,10471,32418.75,0.495368159679114
"vegType",149,4,1700,3,5276,10471,32975,0.503867825422596
"vegType",149,4,1700,4,3,10471,18.75,0.000286505586858944
"vegType",149,4,1720,2,5190,10471,32437.5,0.495654665265973
"vegType",149,4,1720,3,5276,10471,32975,0.503867825422596
"vegType",149,4,1720,4,1,10471,6.25,9.55018622863146e-05
"vegType",149,4,1740,2,5213,10471,32581.25,0.497851208098558
"vegType",149,4,1740,3,5254,10471,32837.5,0.501766784452297
"vegType",149,4,1740,4,NA,NA,NA,NA
"vegType",149,4,1760,2,5253,10471,32831.25,0.50167128259001
"vegType",149,4,1760,3,5213,10471,32581.25,0.497851208098558
"vegType",149,4,1760,4,1,10471,6.25,9.55018622863146e-05
"vegType",149,4,1780,2,5179,10471,32368.75,0.494604144780823
"vegType",149,4,1780,3,5288,10471,33050,0.505013847770032
"vegType",149,4,1780,4,NA,NA,NA,NA
"vegType",149,4,1800,2,5241,10471,32756.25,0.500525260242575
"vegType",149,4,1800,3,5223,10471,32643.75,0.498806226721421
"vegType",149,4,1800,4,NA,NA,NA,NA
"vegType",149,4,1820,2,5258,10471,32862.5,0.502148791901442
"vegType",149,4,1820,3,5205,10471,32531.25,0.497087193200267
"vegType",149,4,1820,4,1,10471,6.25,9.55018622863146e-05
"vegType",149,4,1840,2,5283,10471,33018.75,0.5045363384586
"vegType",149,4,1840,3,5183,10471,32393.75,0.494986152229969
"vegType",149,4,1840,4,NA,NA,NA,NA
"vegType",149,4,1860,2,5273,10471,32956.25,0.503581319835737
"vegType",149,4,1860,3,5195,10471,32468.75,0.496132174577404
"vegType",149,4,1860,4,NA,NA,NA,NA
"vegType",149,4,1880,2,5256,10471,32850,0.501957788176869
"vegType",149,4,1880,3,5210,10471,32562.5,0.497564702511699
"vegType",149,4,1880,4,1,10471,6.25,9.55018622863146e-05
"vegType",149,4,1900,2,5300,10471,33125,0.506159870117467
"vegType",149,4,1900,3,5167,10471,32293.75,0.493458122433387
"vegType",149,4,1900,4,NA,NA,NA,NA
"vegType",149,4,1920,2,5262,10471,32887.5,0.502530799350587
"vegType",149,4,1920,3,5205,10471,32531.25,0.497087193200267
"vegType",149,4,1920,4,NA,NA,NA,NA
"vegType",149,4,1940,2,5253,10471,32831.25,0.50167128259001
"vegType",149,4,1940,3,5214,10471,32587.5,0.497946709960844
"vegType",149,4,1940,4,1,10471,6.25,9.55018622863146e-05
"vegType",149,4,1960,2,5267,10471,32918.75,0.503008308662019
"vegType",149,4,1960,3,5201,10471,32506.25,0.496705185751122
"vegType",149,4,1960,4,NA,NA,NA,NA
"vegType",149,4,1980,2,5280,10471,33000,0.504249832871741
"vegType",149,4,1980,3,5188,10471,32425,0.4954636615414
"vegType",149,4,1980,4,NA,NA,NA,NA
"vegType",149,4,2000,2,5261,10471,32881.25,0.502435297488301
"vegType",149,4,2000,3,5206,10471,32537.5,0.497182695062554
"vegType",149,4,2000,4,NA,NA,NA,NA
"vegType",149,5,1400,2,5232,10477,32700,0.499379593395056
"vegType",149,5,1400,3,5244,10477,32775,0.500524959434953
"vegType",149,5,1400,4,1,10477,6.25,9.54471699914098e-05
"vegType",149,5,1420,2,5212,10477,32575,0.497470649995228
"vegType",149,5,1420,3,5264,10477,32900,0.502433902834781
"vegType",149,5,1420,4,1,10477,6.25,9.54471699914098e-05
"vegType",149,5,1440,2,5167,10477,32293.75,0.493175527345614
"vegType",149,5,1440,3,5309,10477,33181.25,0.506729025484394
"vegType",149,5,1440,4,1,10477,6.25,9.54471699914098e-05
"vegType",149,5,1460,2,5153,10477,32206.25,0.491839266965734
"vegType",149,5,1460,3,5323,10477,33268.75,0.508065285864274
"vegType",149,5,1460,4,1,10477,6.25,9.54471699914098e-05
"vegType",149,5,1480,2,5161,10477,32256.25,0.492602844325666
"vegType",149,5,1480,3,5315,10477,33218.75,0.507301708504343
"vegType",149,5,1480,4,NA,NA,NA,NA
"vegType",149,5,1500,2,5212,10477,32575,0.497470649995228
"vegType",149,5,1500,3,5263,10477,32893.75,0.50233845566479
"vegType",149,5,1500,4,1,10477,6.25,9.54471699914098e-05
"vegType",149,5,1520,2,5191,10477,32443.75,0.495466259425408
"vegType",149,5,1520,3,5284,10477,33025,0.504342846234609
"vegType",149,5,1520,4,1,10477,6.25,9.54471699914098e-05
"vegType",149,5,1540,2,5171,10477,32318.75,0.49355731602558
"vegType",149,5,1540,3,5304,10477,33150,0.506251789634437
"vegType",149,5,1540,4,NA,NA,NA,NA
"vegType",149,5,1560,2,5173,10477,32331.25,0.493748210365563
"vegType",149,5,1560,3,5300,10477,33125,0.505870000954472
"vegType",149,5,1560,4,1,10477,6.25,9.54471699914098e-05
"vegType",149,5,1580,2,5143,10477,32143.75,0.49088479526582
"vegType",149,5,1580,3,5331,10477,33318.75,0.508828863224205
"vegType",149,5,1580,4,1,10477,6.25,9.54471699914098e-05
"vegType",149,5,1600,2,5207,10477,32543.75,0.496993414145271
"vegType",149,5,1600,3,5264,10477,32900,0.502433902834781
"vegType",149,5,1600,4,3,10477,18.75,0.000286341509974229
"vegType",149,5,1620,2,5202,10477,32512.5,0.496516178295314
"vegType",149,5,1620,3,5274,10477,32962.5,0.503388374534695
"vegType",149,5,1620,4,NA,NA,NA,NA
"vegType",149,5,1640,2,5251,10477,32818.75,0.501193089624893
"vegType",149,5,1640,3,5225,10477,32656.25,0.498711463205116
"vegType",149,5,1640,4,NA,NA,NA,NA
"vegType",149,5,1660,2,5278,10477,32987.5,0.503770163214661
"vegType",149,5,1660,3,5197,10477,32481.25,0.496038942445357
"vegType",149,5,1660,4,1,10477,6.25,9.54471699914098e-05
"vegType",149,5,1680,2,5269,10477,32931.25,0.502911138684738
"vegType",149,5,1680,3,5206,10477,32537.5,0.496897966975279
"vegType",149,5,1680,4,1,10477,6.25,9.54471699914098e-05
"vegType",149,5,1700,2,5245,10477,32781.25,0.500620406604944
"vegType",149,5,1700,3,5230,10477,32687.5,0.499188699055073
"vegType",149,5,1700,4,NA,NA,NA,NA
"vegType",149,5,1720,2,5175,10477,32343.75,0.493939104705545
"vegType",149,5,1720,3,5300,10477,33125,0.505870000954472
"vegType",149,5,1720,4,NA,NA,NA,NA
"vegType",149,5,1740,2,5177,10477,32356.25,0.494129999045528
"vegType",149,5,1740,3,5298,10477,33112.5,0.505679106614489
"vegType",149,5,1740,4,1,10477,6.25,9.54471699914098e-05
"vegType",149,5,1760,2,5220,10477,32625,0.498234227355159
"vegType",149,5,1760,3,5255,10477,32843.75,0.501574878304858
"vegType",149,5,1760,4,1,10477,6.25,9.54471699914098e-05
"vegType",149,5,1780,2,5245,10477,32781.25,0.500620406604944
"vegType",149,5,1780,3,5228,10477,32675,0.49899780471509
"vegType",149,5,1780,4,1,10477,6.25,9.54471699914098e-05
"vegType",149,5,1800,2,5173,10477,32331.25,0.493748210365563
"vegType",149,5,1800,3,5302,10477,33137.5,0.506060895294455
"vegType",149,5,1800,4,NA,NA,NA,NA
"vegType",149,5,1820,2,5192,10477,32450,0.495561706595399
"vegType",149,5,1820,3,5280,10477,33000,0.503961057554643
"vegType",149,5,1820,4,1,10477,6.25,9.54471699914098e-05
"vegType",149,5,1840,2,5251,10477,32818.75,0.501193089624893
"vegType",149,5,1840,3,5222,10477,32637.5,0.498425121695142
"vegType",149,5,1840,4,1,10477,6.25,9.54471699914098e-05
"vegType",149,5,1860,2,5244,10477,32775,0.500524959434953
"vegType",149,5,1860,3,5231,10477,32693.75,0.499284146225064
"vegType",149,5,1860,4,NA,NA,NA,NA
"vegType",149,5,1880,2,5174,10477,32337.5,0.493843657535554
"vegType",149,5,1880,3,5301,10477,33131.25,0.505965448124463
"vegType",149,5,1880,4,NA,NA,NA,NA
"vegType",149,5,1900,2,5162,10477,32262.5,0.492698291495657
"vegType",149,5,1900,3,5308,10477,33175,0.506633578314403
"vegType",149,5,1900,4,2,10477,12.5,0.00019089433998282
"vegType",149,5,1920,2,5138,10477,32112.5,0.490407559415863
"vegType",149,5,1920,3,5332,10477,33325,0.508924310394197
"vegType",149,5,1920,4,1,10477,6.25,9.54471699914098e-05
"vegType",149,5,1940,2,5110,10477,31937.5,0.487735038656104
"vegType",149,5,1940,3,5359,10477,33493.75,0.511501383983965
"vegType",149,5,1940,4,1,10477,6.25,9.54471699914098e-05
"vegType",149,5,1960,2,5081,10477,31756.25,0.484967070726353
"vegType",149,5,1960,3,5391,10477,33693.75,0.51455569342369
"vegType",149,5,1960,4,NA,NA,NA,NA
"vegType",149,5,1980,2,5216,10477,32600,0.497852438675193
"vegType",149,5,1980,3,5256,10477,32850,0.50167032547485
"vegType",149,5,1980,4,NA,NA,NA,NA
"vegType",149,5,2000,2,5268,10477,32925,0.502815691514747
"vegType",149,5,2000,3,5203,10477,32518.75,0.496611625465305
"vegType",149,5,2000,4,1,10477,6.25,9.54471699914098e-05
"vegType",149,6,1400,2,5201,10483,32506.25,0.496136602117714
"vegType",149,6,1400,3,5282,10483,33012.5,0.503863397882286
"vegType",149,6,1420,2,5175,10483,32343.75,0.493656396069827
"vegType",149,6,1420,3,5303,10483,33143.75,0.505866641228656
"vegType",149,6,1440,2,5142,10483,32137.5,0.490508442239817
"vegType",149,6,1440,3,5337,10483,33356.25,0.50910998759897
"vegType",149,6,1460,2,5182,10483,32387.5,0.494324143851951
"vegType",149,6,1460,3,5297,10483,33106.25,0.505294285986836
"vegType",149,6,1480,2,5170,10483,32312.5,0.493179433368311
"vegType",149,6,1480,3,5311,10483,33193.75,0.506629781551083
"vegType",149,6,1500,2,5237,10483,32731.25,0.499570733568635
"vegType",149,6,1500,3,5244,10483,32775,0.500238481350758
"vegType",149,6,1520,2,5258,10483,32862.5,0.501573976915005
"vegType",149,6,1520,3,5221,10483,32631.25,0.498044452923781
"vegType",149,6,1540,2,5266,10483,32912.5,0.502337117237432
"vegType",149,6,1540,3,5211,10483,32568.75,0.497090527520748
"vegType",149,6,1560,2,5229,10483,32681.25,0.498807593246208
"vegType",149,6,1560,3,5251,10483,32818.75,0.500906229132882
"vegType",149,6,1580,2,5237,10483,32731.25,0.499570733568635
"vegType",149,6,1580,3,5240,10483,32750,0.499856911189545
"vegType",149,6,1600,2,5223,10483,32643.75,0.498235238004388
"vegType",149,6,1600,3,5254,10483,32837.5,0.501192406753792
"vegType",149,6,1620,2,5156,10483,32225,0.491843937804064
"vegType",149,6,1620,3,5321,10483,33256.25,0.507583706954116
"vegType",149,6,1640,2,5240,10483,32750,0.499856911189545
"vegType",149,6,1640,3,5239,10483,32743.75,0.499761518649242
"vegType",149,6,1660,2,5205,10483,32531.25,0.496518172278928
"vegType",149,6,1660,3,5272,10483,32950,0.502909472479252
"vegType",149,6,1680,2,5276,10483,32975,0.503291042640466
"vegType",149,6,1680,3,5201,10483,32506.25,0.496136602117714
"vegType",149,6,1700,2,5277,10483,32981.25,0.503386435180769
"vegType",149,6,1700,3,5201,10483,32506.25,0.496136602117714
"vegType",149,6,1720,2,5315,10483,33218.75,0.507011351712296
"vegType",149,6,1720,3,5161,10483,32256.25,0.49232090050558
"vegType",149,6,1740,2,5246,10483,32787.5,0.500429266431365
"vegType",149,6,1740,3,5231,10483,32693.75,0.498998378326815
"vegType",149,6,1760,2,5284,10483,33025,0.504054182962892
"vegType",149,6,1760,3,5193,10483,32456.25,0.495373461795288
"vegType",149,6,1780,2,5217,10483,32606.25,0.497662882762568
"vegType",149,6,1780,3,5256,10483,32850,0.501383191834399
"vegType",149,6,1800,2,5261,10483,32881.25,0.501860154535915
"vegType",149,6,1800,3,5215,10483,32593.75,0.497472097681961
"vegType",149,6,1820,2,5247,10483,32793.75,0.500524658971668
"vegType",149,6,1820,3,5231,10483,32693.75,0.498998378326815
"vegType",149,6,1840,2,5243,10483,32768.75,0.500143088810455
"vegType",149,6,1840,3,5235,10483,32718.75,0.499379948488028
"vegType",149,6,1860,2,5264,10483,32900,0.502146332156825
"vegType",149,6,1860,3,5211,10483,32568.75,0.497090527520748
"vegType",149,6,1880,2,5193,10483,32456.25,0.495373461795288
"vegType",149,6,1880,3,5283,10483,33018.75,0.503958790422589
"vegType",149,6,1900,2,5162,10483,32262.5,0.492416293045884
"vegType",149,6,1900,3,5314,10483,33212.5,0.506915959171993
"vegType",149,6,1920,2,5154,10483,32212.5,0.491653152723457
"vegType",149,6,1920,3,5323,10483,33268.75,0.507774492034723
"vegType",149,6,1940,2,5156,10483,32225,0.491843937804064
"vegType",149,6,1940,3,5324,10483,33275,0.507869884575026
"vegType",149,6,1960,2,5194,10483,32462.5,0.495468854335591
"vegType",149,6,1960,3,5284,10483,33025,0.504054182962892
"vegType",149,6,1980,2,5196,10483,32475,0.495659639416198
"vegType",149,6,1980,3,5280,10483,33000,0.503672612801679
"vegType",149,6,2000,2,5252,10483,32825,0.501001621673185
"vegType",149,6,2000,3,5225,10483,32656.25,0.498426023084995
"vegType",149,7,1400,2,5237,10475,32731.25,0.499952267303103
"vegType",149,7,1400,3,5236,10475,32725,0.499856801909308
"vegType",149,7,1400,4,2,10475,12.5,0.000190930787589499
"vegType",149,7,1420,2,5137,10475,32106.25,0.490405727923628
"vegType",149,7,1420,3,5336,10475,33350,0.509403341288783
"vegType",149,7,1420,4,1,10475,6.25,9.54653937947494e-05
"vegType",149,7,1440,2,5118,10475,31987.5,0.488591885441527
"vegType",149,7,1440,3,5354,10475,33462.5,0.511121718377088
"vegType",149,7,1440,4,1,10475,6.25,9.54653937947494e-05
"vegType",149,7,1460,2,5201,10475,32506.25,0.496515513126492
"vegType",149,7,1460,3,5273,10475,32956.25,0.503389021479714
"vegType",149,7,1460,4,NA,NA,NA,NA
"vegType",149,7,1480,2,5259,10475,32868.75,0.502052505966587
"vegType",149,7,1480,3,5212,10475,32575,0.497565632458234
"vegType",149,7,1480,4,NA,NA,NA,NA
"vegType",149,7,1500,2,5299,10475,33118.75,0.505871121718377
"vegType",149,7,1500,3,5174,10475,32337.5,0.493937947494033
"vegType",149,7,1500,4,NA,NA,NA,NA
"vegType",149,7,1520,2,5306,10475,33162.5,0.50653937947494
"vegType",149,7,1520,3,5168,10475,32300,0.493365155131265
"vegType",149,7,1520,4,NA,NA,NA,NA
"vegType",149,7,1540,2,5288,10475,33050,0.504821002386635
"vegType",149,7,1540,3,5185,10475,32406.25,0.494988066825776
"vegType",149,7,1540,4,NA,NA,NA,NA
"vegType",149,7,1560,2,5198,10475,32487.5,0.496229116945107
"vegType",149,7,1560,3,5270,10475,32937.5,0.503102625298329
"vegType",149,7,1560,4,5,10475,31.25,0.000477326968973747
"vegType",149,7,1580,2,5081,10475,31756.25,0.485059665871122
"vegType",149,7,1580,3,5392,10475,33700,0.514749403341289
"vegType",149,7,1580,4,1,10475,6.25,9.54653937947494e-05
"vegType",149,7,1600,2,5068,10475,31675,0.48381861575179
"vegType",149,7,1600,3,5402,10475,33762.5,0.515704057279236
"vegType",149,7,1600,4,4,10475,25,0.000381861575178998
"vegType",149,7,1620,2,5124,10475,32025,0.489164677804296
"vegType",149,7,1620,3,5346,10475,33412.5,0.51035799522673
"vegType",149,7,1620,4,2,10475,12.5,0.000190930787589499
"vegType",149,7,1640,2,5165,10475,32281.25,0.493078758949881
"vegType",149,7,1640,3,5307,10475,33168.75,0.506634844868735
"vegType",149,7,1640,4,NA,NA,NA,NA
"vegType",149,7,1660,2,5215,10475,32593.75,0.497852028639618
"vegType",149,7,1660,3,5255,10475,32843.75,0.501670644391408
"vegType",149,7,1660,4,1,10475,6.25,9.54653937947494e-05
"vegType",149,7,1680,2,5250,10475,32812.5,0.501193317422434
"vegType",149,7,1680,3,5220,10475,32625,0.498329355608592
"vegType",149,7,1680,4,1,10475,6.25,9.54653937947494e-05
"vegType",149,7,1700,2,5246,10475,32787.5,0.500811455847255
"vegType",149,7,1700,3,5226,10475,32662.5,0.49890214797136
"vegType",149,7,1700,4,NA,NA,NA,NA
"vegType",149,7,1720,2,5146,10475,32162.5,0.49126491646778
"vegType",149,7,1720,3,5326,10475,33287.5,0.508448687350835
"vegType",149,7,1720,4,NA,NA,NA,NA
"vegType",149,7,1740,2,5135,10475,32093.75,0.490214797136038
"vegType",149,7,1740,3,5335,10475,33343.75,0.509307875894988
"vegType",149,7,1740,4,1,10475,6.25,9.54653937947494e-05
"vegType",149,7,1760,2,5100,10475,31875,0.486873508353222
"vegType",149,7,1760,3,5370,10475,33562.5,0.512649164677804
"vegType",149,7,1760,4,NA,NA,NA,NA
"vegType",149,7,1780,2,5153,10475,32206.25,0.491933174224344
"vegType",149,7,1780,3,5319,10475,33243.75,0.507780429594272
"vegType",149,7,1780,4,NA,NA,NA,NA
"vegType",149,7,1800,2,5241,10475,32756.25,0.500334128878282
"vegType",149,7,1800,3,5229,10475,32681.25,0.499188544152745
"vegType",149,7,1800,4,2,10475,12.5,0.000190930787589499
"vegType",149,7,1820,2,5238,10475,32737.5,0.500047732696897
"vegType",149,7,1820,3,5231,10475,32693.75,0.499379474940334
"vegType",149,7,1820,4,1,10475,6.25,9.54653937947494e-05
"vegType",149,7,1840,2,5299,10475,33118.75,0.505871121718377
"vegType",149,7,1840,3,5172,10475,32325,0.493747016706444
"vegType",149,7,1840,4,NA,NA,NA,NA
"vegType",149,7,1860,2,5306,10475,33162.5,0.50653937947494
"vegType",149,7,1860,3,5164,10475,32275,0.492983293556086
"vegType",149,7,1860,4,1,10475,6.25,9.54653937947494e-05
"vegType",149,7,1880,2,5264,10475,32900,0.502529832935561
"vegType",149,7,1880,3,5206,10475,32537.5,0.496992840095465
"vegType",149,7,1880,4,2,10475,12.5,0.000190930787589499
"vegType",149,7,1900,2,5265,10475,32906.25,0.502625298329356
"vegType",149,7,1900,3,5207,10475,32543.75,0.49708830548926
"vegType",149,7,1900,4,NA,NA,NA,NA
"vegType",149,7,1920,2,5212,10475,32575,0.497565632458234
"vegType",149,7,1920,3,5260,10475,32875,0.502147971360382
"vegType",149,7,1920,4,1,10475,6.25,9.54653937947494e-05
"vegType",149,7,1940,2,5202,10475,32512.5,0.496610978520286
"vegType",149,7,1940,3,5269,10475,32931.25,0.503007159904535
"vegType",149,7,1940,4,2,10475,12.5,0.000190930787589499
"vegType",149,7,1960,2,5195,10475,32468.75,0.495942720763723
"vegType",149,7,1960,3,5277,10475,32981.25,0.503770883054893
"vegType",149,7,1960,4,NA,NA,NA,NA
"vegType",149,7,1980,2,5292,10475,33075,0.505202863961814
"vegType",149,7,1980,3,5178,10475,32362.5,0.494319809069212
"vegType",149,7,1980,4,2,10475,12.5,0.000190930787589499
"vegType",149,7,2000,2,5334,10475,33337.5,0.509212410501193
"vegType",149,7,2000,3,5135,10475,32093.75,0.490214797136038
"vegType",149,7,2000,4,1,10475,6.25,9.54653937947494e-05
"vegType",149,8,1400,2,5304,10476,33150,0.506300114547537
"vegType",149,8,1400,3,5172,10476,32325,0.493699885452463
"vegType",149,8,1420,2,5275,10476,32968.75,0.503531882397862
"vegType",149,8,1420,3,5201,10476,32506.25,0.496468117602138
"vegType",149,8,1440,2,5273,10476,32956.25,0.503340969835815
"vegType",149,8,1440,3,5203,10476,32518.75,0.496659030164185
"vegType",149,8,1460,2,5190,10476,32437.5,0.495418098510882
"vegType",149,8,1460,3,5283,10476,33018.75,0.504295532646048
"vegType",149,8,1480,2,5188,10476,32425,0.495227185948835
"vegType",149,8,1480,3,5286,10476,33037.5,0.504581901489118
"vegType",149,8,1500,2,5190,10476,32437.5,0.495418098510882
"vegType",149,8,1500,3,5283,10476,33018.75,0.504295532646048
"vegType",149,8,1520,2,5273,10476,32956.25,0.503340969835815
"vegType",149,8,1520,3,5199,10476,32493.75,0.496277205040092
"vegType",149,8,1540,2,5273,10476,32956.25,0.503340969835815
"vegType",149,8,1540,3,5199,10476,32493.75,0.496277205040092
"vegType",149,8,1560,2,5287,10476,33043.75,0.504677357770141
"vegType",149,8,1560,3,5186,10476,32412.5,0.495036273386789
"vegType",149,8,1580,2,5267,10476,32918.75,0.502768232149675
"vegType",149,8,1580,3,5206,10476,32537.5,0.496945399007255
"vegType",149,8,1600,2,5235,10476,32718.75,0.49971363115693
